"","eventid","iyear","imonth","iday","country","country_txt","region","region_txt","city","provstate","latitude","longitude","success","suicide","attacktype1","attacktype1_txt","targtype1","targtype1_txt","corp1","target1","gname","individual","weaptype1_txt","nkill","nwound","ishostkid","ransom","dbsource"
"1050",201706260024,2017,6,26,141,"Nepal",6,"South Asia","Budhinanda","Province 7",29.403554,81.446101,0,0,3,"Bombing/Explosion",2,"Government (General)","Election Commission of Nepal","Polling Center","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1051",201706260034,2017,6,26,141,"Nepal",6,"South Asia","Raumata","Province 1",26.90077,86.701958,0,0,3,"Bombing/Explosion",2,"Government (General)","Election Commission of Nepal","Polling Station","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1052",201706270008,2017,6,27,141,"Nepal",6,"South Asia","Siddheswor","Province 1",27.206095,87.010365,0,0,1,"Assassination",22,"Violent Political Party","Nepali Congress Party (NC)","Residence of Candidate","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1053",201706270013,2017,6,27,141,"Nepal",6,"South Asia","Laliguras","Province 1",27.198095,87.50365,1,0,3,"Bombing/Explosion",2,"Government (General)","Election Commission of Nepal","Polling Station","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1054",201706270014,2017,6,27,141,"Nepal",6,"South Asia","Shadananda","Province 1",27.342725,87.101679,0,0,1,"Assassination",22,"Violent Political Party","Communist Party of Nepal: Unified Marxist-Leninist (CPN-UML)","Residence of Candidate: Kumar Shrestha","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1055",201706270023,2017,6,27,141,"Nepal",6,"South Asia","Punarbas","Province 7",28.651842,80.466577,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1056",201706270024,2017,6,27,141,"Nepal",6,"South Asia","Krishnapur","Province 7",28.890588,80.431844,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1057",201706270025,2017,6,27,141,"Nepal",6,"South Asia","Majhuwagadh","Province 1",27.252994,86.672775,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1058",201706280015,2017,6,28,141,"Nepal",6,"South Asia","Dang","Province 5",27.991877,82.303889,1,0,3,"Bombing/Explosion",2,"Government (General)","Election Commission of Nepal","Ambas Polling Station","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1059",201706280017,2017,6,28,141,"Nepal",6,"South Asia","Banke","Province 5",28.157349,81.754305,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1060",201706280018,2017,6,28,141,"Nepal",6,"South Asia","Budhiganga","Province 7",29.39033,81.479415,0,0,3,"Bombing/Explosion",2,"Government (General)","Election Commission of Nepal","Polling Station","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1061",201706280025,2017,6,28,141,"Nepal",6,"South Asia","Rolpa","Province 5",28.386816,82.642886,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)","Election Commission of Nepal","Ballot Box","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Chemical",0,0,0,NA,"START Primary Collection"
"1062",201706280027,2017,6,28,141,"Nepal",6,"South Asia","Ilam","Province 1",26.910397,87.927529,1,0,3,"Bombing/Explosion",2,"Government (General)","Election Commission of Nepal","Polling Station","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1063",201706280032,2017,6,28,141,"Nepal",6,"South Asia","Lamidanda","Province 1",27.25269,86.671418,0,0,3,"Bombing/Explosion",2,"Government (General)","Election Commission of Nepal","Polling Station","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1064",201706280035,2017,6,28,141,"Nepal",6,"South Asia","Dubekol","Province 1",27.326785,86.729662,0,0,3,"Bombing/Explosion",2,"Government (General)","Election Commission of Nepal","Polling Station","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1065",201707110029,2017,7,11,141,"Nepal",6,"South Asia","Tansen","Province 5",27.869007,83.545366,1,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1066",201708060042,2017,8,6,141,"Nepal",6,"South Asia","Rajbiraj","Province 2",26.542189,86.756705,1,0,3,"Bombing/Explosion",3,"Police","Nepal Police","Vehicle","Pragatishil Tarai Mukti Morcha",0,"Explosives",0,4,0,NA,"START Primary Collection"
"1067",201709050023,2017,9,5,141,"Nepal",6,"South Asia","Bardibas","Province 2",27.043445,85.869484,1,0,3,"Bombing/Explosion",2,"Government (General)","Government of Bardibas","Municipal Office","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1068",201709070020,2017,9,7,141,"Nepal",6,"South Asia","Dhanusadham","Province 2",26.871335,86.041873,0,0,1,"Assassination",14,"Private Citizens & Property","Rastriya Prajatantra Party (RPP)","Residence of Mayoral Candidate: Prakshya Shah Malla","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1069",201709110035,2017,9,11,141,"Nepal",6,"South Asia","Pokhra","Province 4",28.21249,83.989373,0,0,3,"Bombing/Explosion",14,"Private Citizens & Property","Pokhara Sasto Bazaar","Bazaar","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1070",201709140035,2017,9,14,141,"Nepal",6,"South Asia","Saptakoshi","Province 2",26.707258,86.931727,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1071",201709140038,2017,9,14,141,"Nepal",6,"South Asia","Koichawang","Province 5",28.375189,82.546052,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)","Government of Thawang","Municipal Chairperson: Bir Bahadur Ghartimagar","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Unknown",0,0,1,0,"START Primary Collection"
"1072",201709150034,2017,9,15,141,"Nepal",6,"South Asia","Kela Tole","Province 2",27.153927,85.335152,1,0,7,"Facility/Infrastructure Attack",16,"Telecommunication","Ncell","Tower","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Incendiary",0,0,0,NA,"START Primary Collection"
"1073",201709170025,2017,9,17,141,"Nepal",6,"South Asia","Balara","Province 2",26.766667,85.366667,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","Not Applicable","Civilians","Unknown",0,"Explosives",0,1,0,NA,"START Primary Collection"
"1074",201709180035,2017,9,18,141,"Nepal",6,"South Asia","Hariaun","Province 2",27.1,85.5,1,0,3,"Bombing/Explosion",2,"Government (General)","Election Commission of Nepal","Ballot Boxes","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1075",201709180039,2017,9,18,141,"Nepal",6,"South Asia","Budhanilkantha","Province 3",27.777854,85.361679,0,0,3,"Bombing/Explosion",2,"Government (General)","Inland Revenue Department (IRD)","Residence of Suspended Chief: Chudamani Sharma","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1076",201709200026,2017,9,20,141,"Nepal",6,"South Asia","Pokhara","Province 4",28.199444,83.975,0,0,3,"Bombing/Explosion",6,"Airports & Aircraft","Nepal Airlines Corporation","Office","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1077",201709240035,2017,9,24,141,"Nepal",6,"South Asia","Kathmandu","Province 3",27.708754,85.329498,0,0,3,"Bombing/Explosion",1,"Business","Hotel Shangri-La","Hotel","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1078",201710060012,2017,10,6,141,"Nepal",6,"South Asia","Manma","Province 6",29.155242,81.616679,1,0,9,"Unknown",10,"Journalists & Media","Press Centre","District President and Journalist: Arjun Prasad Bhattarai","Unknown",0,"Unknown",0,1,0,NA,"START Primary Collection"
"1079",201711080013,2017,11,8,141,"Nepal",6,"South Asia","Phidim","Province 1",27.144653,87.763458,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1080",201711090027,2017,11,9,141,"Nepal",6,"South Asia","Kohalpur","Province 5",28.200067,81.682968,0,0,1,"Assassination",2,"Government (General)","Raptisonari Rural Municipality","Ward Chairperson: Mahabir Oli","Unknown",0,"Firearms",0,1,0,NA,"START Primary Collection"
"1081",201711100017,2017,11,10,141,"Nepal",6,"South Asia","Goiri","Province 6",28.656434,82.198116,1,0,3,"Bombing/Explosion",22,"Violent Political Party","Unified Communist Party of Nepal: Maoist (UCPN-M)","Vehicle of Candidate: Janardan Sharma","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1082",201711110013,2017,11,11,141,"Nepal",6,"South Asia","Bhittabang","Province 5",28.403789,82.472576,0,0,1,"Assassination",22,"Violent Political Party","Unified Communist Party of Nepal: Maoist (UCPN-M)","Vehicle of Candidate: Barsha Man Pun","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1083",201711120023,2017,11,12,141,"Nepal",6,"South Asia","Iribang","Province 5",28.496883,82.520922,0,0,2,"Armed Assault",22,"Violent Political Party","Unified Communist Party of Nepal: Maoist (UCPN-M)","Vehicle of Election Team: Barsha Man Pun","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Firearms",0,0,0,NA,"START Primary Collection"
"1084",201711140019,2017,11,14,141,"Nepal",6,"South Asia","Arjam","Province 4",28.332606,83.571173,0,0,1,"Assassination",22,"Violent Political Party","Left Alliance","Vehicle of Candidates","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1085",201711140025,2017,11,14,141,"Nepal",6,"South Asia","Pikhu Khola","Province 1",27.189105,87.022444,0,0,1,"Assassination",22,"Violent Political Party","Communist Party of Nepal: Unified Marxist-Leninist (CPN-UML)","Vehicle of candidate Sher Dhan Rai","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,1,0,NA,"START Primary Collection"
"1086",201711160022,2017,11,16,141,"Nepal",6,"South Asia","Hatiya","Province 4",28.198159,83.43857,1,0,3,"Bombing/Explosion",22,"Violent Political Party","Unified Communist Party of Nepal: Maoist (UCPN-M)","Rally","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1087",201711160024,2017,11,16,141,"Nepal",6,"South Asia","Jaulipokhari","Province 5",28.196107,82.59948,0,0,1,"Assassination",2,"Government (General)","Government of Nepal","State Minister for Irrigation: Amar Singh Pun","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1088",201711170017,2017,11,17,141,"Nepal",6,"South Asia","Kaule Thana","Province 3",27.836951,85.245928,0,0,1,"Assassination",22,"Violent Political Party","Nepali Congress Party (NC)","Convoy of Candidate: Dr. Ram Sharan Mahat","Unknown",0,"Explosives",0,5,0,NA,"START Primary Collection"
"1089",201711170018,2017,11,17,141,"Nepal",6,"South Asia","Satdobato","Province 5",28.280589,82.665966,0,0,1,"Assassination",2,"Government (General)","Unified Communist Party of Nepal: Maoist (UCPN-M)","Vehicle of Leaders","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1090",201711170019,2017,11,16,141,"Nepal",6,"South Asia","Sardikhola","Province 4",28.388533,84.00859,0,0,1,"Assassination",22,"Violent Political Party","Unified Communist Party of Nepal: Maoist (UCPN-M)","Vehicle of Candidate: Narayan Kaji Shrestha","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1091",201711170030,2017,11,17,141,"Nepal",6,"South Asia","Melamchi","Province 3",27.829728,85.576211,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1092",201711170031,2017,11,17,141,"Nepal",6,"South Asia","Indrawati","Province 3",27.73091,85.637631,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1093",201711180026,2017,11,18,141,"Nepal",6,"South Asia","Chandrapur","Province 2",27.164389,85.351996,1,0,3,"Bombing/Explosion",22,"Violent Political Party","Left Alliance","Rally","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,8,0,NA,"START Primary Collection"
"1094",201711180029,2017,11,18,141,"Nepal",6,"South Asia","Besisahar","Province 4",28.23769,84.382926,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1095",201711180030,2017,11,18,141,"Nepal",6,"South Asia","Besisahar","Province 4",28.229407,84.379671,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","Besisahar","Forest","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1096",201711180031,2017,11,18,141,"Nepal",6,"South Asia","Bhanu","Province 4",28.019587,84.431386,0,0,1,"Assassination",22,"Violent Political Party","Nepali Congress Party (NC)","Vehicle of Senior Leader: Ram Chandra Paudel","Unknown",0,"Explosives",0,1,0,NA,"START Primary Collection"
"1097",201711180032,2017,11,18,141,"Nepal",6,"South Asia","Shadananda","Province 1",27.297952,87.073358,1,0,3,"Bombing/Explosion",3,"Police","Nepal Police","Officers: Inspector Dev Narayan Yadav; sub-inspector Umesh Mehta","Unknown",0,"Explosives",0,3,0,NA,"START Primary Collection"
"1098",201711180034,2017,11,18,141,"Nepal",6,"South Asia","Kulung","Province 1",27.437603,87.112356,1,0,3,"Bombing/Explosion",22,"Violent Political Party","Left Alliance","Rally","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1099",201711180035,2017,11,18,141,"Nepal",6,"South Asia","Chyanam","Province 1",27.298058,86.420101,1,0,3,"Bombing/Explosion",22,"Violent Political Party","Nepali Congress Party (NC)","Vehicle","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1100",201711190022,2017,11,19,141,"Nepal",6,"South Asia","Dhading district","Province 3",27.975494,84.907358,0,0,3,"Bombing/Explosion",2,"Government (General)","District Election Office (DEO)","Office","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1101",201711190023,2017,11,19,141,"Nepal",6,"South Asia","Damechaur","Province 3",27.725245,85.087766,0,0,1,"Assassination",22,"Violent Political Party","Communist Party of Nepal: Unified Marxist-Leninist (CPN-UML)","House of Representatives Candidate: Bhumi Tripathi","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1102",201711190028,2017,11,19,141,"Nepal",6,"South Asia","Chature","Province 1",27.222079,87.809162,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1103",201711190039,2017,11,29,141,"Nepal",6,"South Asia","Suwarnavi","Province 5",28.38073,82.643613,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1104",201711190040,2017,11,19,141,"Nepal",6,"South Asia","Badigadh","Province 4",28.280643,83.598294,0,0,1,"Assassination",2,"Government (General)","Government of Badigadh","House of Ward Member: Tika Kaucha","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1105",201711200010,2017,11,20,141,"Nepal",6,"South Asia","Hariharpur","Province 2",26.909102,85.988017,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1106",201711200012,2017,11,20,141,"Nepal",6,"South Asia","Laharepauwa","Province 3",27.990489,85.183573,0,0,1,"Assassination",22,"Violent Political Party","Nepali Congress Party (NC)","Residence of House of Representatives Candidate: Mohan Acharya","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1107",201711200013,2017,11,20,141,"Nepal",6,"South Asia","Baglung","Province 4",28.270121,83.599982,1,0,3,"Bombing/Explosion",2,"Government (General)","Government of Nepal","Minister of Cooperatives and Poverty Alleviation: Champadevi Khadka","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1108",201711200018,2017,11,20,141,"Nepal",6,"South Asia","Chainpur","Province 1",27.300813,87.317484,1,0,7,"Facility/Infrastructure Attack",22,"Violent Political Party","Left Alliance","Vehicle of Ashish Shakya","Unknown",0,"Incendiary",0,0,0,NA,"START Primary Collection"
"1109",201711200019,2017,11,20,141,"Nepal",6,"South Asia","Tute","Province 1",27.150813,87.408046,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1110",201711200020,2017,11,20,141,"Nepal",6,"South Asia","Jitpur Simara","Province 2",27.178284,84.72235,1,0,3,"Bombing/Explosion",22,"Violent Political Party","Nepali Congress Party (NC)","Vehicle of Candidate: Om Krishna Karki","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1111",201711210014,2017,11,21,141,"Nepal",6,"South Asia","Gajuri","Province 3",27.804307,84.83905,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1112",201711210016,2017,11,21,141,"Nepal",6,"South Asia","Bharatpur","Province 3",27.683333,84.433333,0,0,3,"Bombing/Explosion",2,"Government (General)","Ministry of Forests and Soil Conservation","Minister: Bikram Pandey","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1113",201711210017,2017,11,21,141,"Nepal",6,"South Asia","Birgunj","Province 2",27.013207,84.874577,1,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1114",201711220027,2017,11,22,141,"Nepal",6,"South Asia","Sikre","Province 3",27.829954,85.370482,0,0,3,"Bombing/Explosion",22,"Violent Political Party","Nepali Congress Party (NC)","House of member: Uddav Thapa","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1115",201711220031,2017,11,22,141,"Nepal",6,"South Asia","Ghorahi","Province 5",28.033826,82.482549,1,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1116",201711230010,2017,11,23,141,"Nepal",6,"South Asia","Janata","Province 1",26.672062,87.255183,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","Not Applicale","Residence of Rupmaya Limbu","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1117",201711230011,2017,11,23,141,"Nepal",6,"South Asia","Bhimeshwor","Province 3",27.669088,86.040554,0,0,3,"Bombing/Explosion",2,"Government (General)","Bhimeshwor Municipality","Ward Office","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1118",201711230013,2017,11,23,141,"Nepal",6,"South Asia","Bidur","Province 3",27.895305,85.158407,0,0,3,"Bombing/Explosion",2,"Government (General)","District Election Commission (EC)","Office","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1119",201711230014,2017,11,23,141,"Nepal",6,"South Asia","Fikuri","Province 3",28.01591,85.158207,1,0,3,"Bombing/Explosion",22,"Violent Political Party","Nepali Congress Party (NC)","Rally","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1120",201711230015,2017,11,23,141,"Nepal",6,"South Asia","Thakre","Province 3",27.741536,85.135146,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1121",201711230016,2017,11,23,141,"Nepal",6,"South Asia","Panchthar district","Province 1",26.893126,87.436277,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1122",201711230017,2017,11,23,141,"Nepal",6,"South Asia","Kalika","Province 6",28.941732,81.887043,0,0,3,"Bombing/Explosion",2,"Government (General)","Janata Basic School","Polling Station","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,NA,0,NA,"START Primary Collection"
"1123",201711240023,2017,11,24,141,"Nepal",6,"South Asia","Beni","Province 4",28.341564,83.545694,0,0,1,"Assassination",22,"Violent Political Party","Communist Party of Nepal: Unified Marxist-Leninist (CPN-UML)","Election Candidate: Bhupendra Bahadur Thapa","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1124",201711240025,2017,11,24,141,"Nepal",6,"South Asia","Chhintang","Province 1",26.94,87.2,0,0,1,"Assassination",2,"Government (General)","Government of Nepal","Industry Minister: Sunil Bahadur Thapa","Unknown",0,"Explosives",0,1,0,NA,"START Primary Collection"
"1125",201711240029,2017,11,24,141,"Nepal",6,"South Asia","Baireni","Province 3",27.76,84.98,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1126",201711240030,2017,11,25,141,"Nepal",6,"South Asia","Jiwanpur","Province 3",27.763775,85.170065,0,0,3,"Bombing/Explosion",2,"Government (General)","Election Comission of Nepal","Voting Center","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1127",201711240031,2017,11,24,141,"Nepal",6,"South Asia","Gajuri","Province 3",27.777482,84.850549,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1128",201711240032,2017,11,24,141,"Nepal",6,"South Asia","Mirchaiya","Province 2",26.828378,86.24771,1,0,3,"Bombing/Explosion",22,"Violent Political Party","Unified Communist Party of Nepal: Maoist (UCPN-M)","Election Office of Ajay Shankar Nayak","Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1129",201711240033,2017,11,24,141,"Nepal",6,"South Asia","Dhangadhi","Province 7",28.703241,80.585625,0,0,3,"Bombing/Explosion",14,"Private Citizens & Property","Federal Socialist Forum-Nepal (FSFN)","Vehicle of Parliamentary Candidate: Shatrughan Prasad Singh Koiri","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1130",201711240034,2017,11,24,141,"Nepal",6,"South Asia","Dumkibas","Province 5",27.595562,83.864885,0,0,3,"Bombing/Explosion",22,"Violent Political Party","Nepali Congress Party (NC)","Election Publicity Office of General Secretary: Shashanka Koirala","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1131",201711250013,2017,11,25,141,"Nepal",6,"South Asia","Kalikot district","Province 6",29.208862,81.734942,1,0,3,"Bombing/Explosion",2,"Government (General)","Thigelni Basic School","Polling Box","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,2,0,NA,"START Primary Collection"
"1132",201711250014,2017,11,26,141,"Nepal",6,"South Asia","Tribeni","Province 6",28.322804,82.292019,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1133",201711250015,2017,11,25,141,"Nepal",6,"South Asia","Damak","Province 1",26.671957,87.667709,0,0,1,"Assassination",22,"Violent Political Party","Communist Party of Nepal: Unified Marxist-Leninist (CPN-UML)","Residence of Chairman: KP Sharma Oli","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1134",201711250016,2017,11,25,141,"Nepal",6,"South Asia","Hupsekot","Province 4",27.745636,83.950022,0,0,1,"Assassination",22,"Violent Political Party","Nepali Congress Party (NC)","Vehicle of Candidates: Bishnu Karki and Bishnu Lamichhane","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1135",201711250017,2017,11,25,141,"Nepal",6,"South Asia","Jhapa district","Province 1",26.641572,87.887375,1,0,3,"Bombing/Explosion",22,"Violent Political Party","Nepali Congress Party (NC)","Vehicle of Jhapa District President: Udyab Thapa","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1136",201711250018,2017,11,25,141,"Nepal",6,"South Asia","Manahari","Province 3",27.540775,84.807378,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","Manahari Bazaar","Marketplace","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1137",201711250020,2017,11,25,141,"Nepal",6,"South Asia","Sarlahi","Province 2",26.964309,85.555528,0,0,1,"Assassination",2,"Government (General)","Government of Nepal","Residence of Livestock Development minister","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1138",201711250021,2017,11,25,141,"Nepal",6,"South Asia","Bhanujan","Province 1",27.37663,87.663141,1,0,3,"Bombing/Explosion",2,"Government (General)","Bhanujan Secondary School","Polling Station","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1139",201711250024,2017,11,25,141,"Nepal",6,"South Asia","Udayapur Gadhi","Province 1",26.947355,86.522902,1,0,3,"Bombing/Explosion",22,"Violent Political Party","Left Alliance","Parliamentary Candidate: Suresh Rai","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1140",201711250025,2017,11,25,141,"Nepal",6,"South Asia","Changunarayan","Province 3",27.716667,85.429722,1,0,3,"Bombing/Explosion",20,"Unknown","Unkown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1141",201711250028,2017,11,25,141,"Nepal",6,"South Asia","Kushe","Province 6",28.84975,82.145137,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)","Government of Nepal","Ward Chair of Kushe Rural Municipality-1","Communist Party of Nepal - Maoist (CPN-Maoist-Chand)",0,"Unknown",NA,NA,1,0,"START Primary Collection"
"1142",201711260023,2017,11,26,141,"Nepal",6,"South Asia","Mahakali","Province 7",29.906025,80.765024,0,0,3,"Bombing/Explosion",2,"Government (General)","Government of Nepal","Voting Center","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1143",201711260024,2017,11,26,141,"Nepal",6,"South Asia","Darchula district","Province 7",29.818908,80.652857,0,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1144",201711260025,2017,11,26,141,"Nepal",6,"South Asia","Bayali","Province 6",28.668043,82.414948,1,0,3,"Bombing/Explosion",2,"Government (General)","Bayali Village","Polling Centers","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1145",201711260026,2017,11,26,141,"Nepal",6,"South Asia","Churti Pakha","Province 6",28.595475,82.629545,1,0,3,"Bombing/Explosion",2,"Government (General)","Churti Pakha Village","Polling Centers","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
"1146",201711260027,2017,11,26,141,"Nepal",6,"South Asia","Aathbiskot","Province 6",28.8,82.39,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)","Rastriya Secondary School","Polling Center","Nepali Congress Party (NC)",0,"Chemical",0,0,0,NA,"START Primary Collection"
"1147",201711260028,2017,11,26,141,"Nepal",6,"South Asia","Chabis Pathibhara","Province 7",29.719862,81.22283,1,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"START Primary Collection"
